absolute_page,rotation,word,confidence,left,top,width,height,block_num,par_num,line_num,word_num
1,0,e,25.0,168,0,200,79,1,1,1,1
1,0,-,43.0,383,44,6,15,1,1,1,2
1,0,-,32.0,412,57,13,33,1,1,1,3
1,0,-,12.0,613,159,11,12,1,1,1,4
1,0,:,70.0,1024,298,4,29,1,1,1,5
1,0,4,53.0,1111,332,69,34,1,1,1,6
1,0,ea,21.0,0,0,113,82,1,1,2,1
1,0,a,0.0,125,39,58,74,1,1,2,2
1,0,a,33.0,200,88,160,93,1,1,2,3
1,0,pat,0.0,373,163,118,40,1,1,2,4
1,0,E,92.0,668,271,27,36,1,1,2,5
1,0,CAL,96.0,712,271,90,56,1,1,2,6
1,0,TIVO,72.0,892,354,110,36,1,1,2,7
1,0,.,42.0,1024,396,24,37,1,1,2,8
1,0,Se,34.0,1071,430,109,43,1,1,2,9
1,0,a,18.0,9,106,485,209,1,1,3,1
1,0,5,71.0,547,355,32,36,1,1,3,2
1,0,ADMI,88.0,595,355,128,91,1,1,3,3
1,0,A,47.0,725,410,32,36,1,1,3,4
1,0,Ss,8.0,905,464,126,81,1,1,3,5
1,0,a,0.0,1122,572,38,11,1,1,3,6
1,0,No,25.0,6,252,346,170,1,1,4,1
1,0,»,21.0,385,432,6,11,1,1,4,2
1,0,DE,96.0,433,412,46,47,1,1,4,3
1,0,N,93.0,581,494,27,36,1,1,4,4
1,0,DE,96.0,628,494,61,36,1,1,4,5
1,0,a,0.0,1025,641,98,66,1,1,4,6
1,0,Eo,32.0,1137,694,44,43,1,1,4,7
1,0,1,8.0,6,297,77,67,1,1,5,1
1,0,Bee,39.0,181,323,179,132,1,1,5,2
1,0,4,65.0,379,442,13,33,1,1,5,3
1,0,;,15.0,416,455,3,28,1,1,5,4
1,0,CIO,96.0,494,495,81,36,1,1,5,5
1,0,AS,95.0,647,550,62,36,1,1,5,6
1,0,.,70.0,814,617,2,2,1,1,5,7
1,0,Eo,43.0,916,661,52,18,1,1,5,8
1,0,di,50.0,1005,688,31,31,1,1,5,9
1,0,-,17.0,1047,690,12,48,1,1,5,10
1,0,07,38.0,1072,705,52,32,1,1,5,11
1,0,2%,49.0,1158,734,23,11,1,1,5,12
1,0,a,41.0,5,576,82,72,1,1,6,1
1,0,te,8.0,96,604,224,122,1,1,6,2
1,0,ROCI,78.0,331,699,124,70,1,1,6,3
1,0,JO,96.0,486,773,59,37,1,1,6,4
1,0,Y,96.0,560,773,32,36,1,1,6,5
1,0,ESTAL,90.0,637,828,90,36,1,1,6,6
1,0,|,34.0,799,875,17,14,1,1,6,7
1,0,N,93.0,855,910,27,36,1,1,6,8
1,0,DE,96.0,902,909,67,50,1,1,6,9
1,0,Eu,32.0,1026,958,135,65,1,1,6,10
1,0,ie,19.0,6,619,83,99,1,1,7,1
1,0,e:,28.0,97,658,533,207,1,1,7,2
1,0,|,94.0,665,873,2,2,1,1,7,3
1,0,cucio,59.0,698,910,154,91,1,1,7,4
1,0,LA,51.0,870,955,56,47,1,1,7,5
1,0,|,87.0,1158,1061,2,2,1,1,7,6
1,0,E,31.0,4,666,83,66,1,1,8,1
1,0,E,41.0,96,695,22,56,1,1,8,2
1,0,EN,12.0,128,706,78,80,1,1,8,3
1,0,LND,0.0,228,741,161,97,1,1,8,4
1,0,PR,96.0,405,829,63,36,1,1,8,5
1,0,\,72.0,578,898,3,2,1,1,8,6
1,0,EJE,91.0,610,899,84,48,1,1,8,7
1,0,D,92.0,790,966,29,36,1,1,8,8
1,0,L,90.0,896,1005,23,52,1,1,8,9
1,0,o,23.0,1121,1102,39,22,1,1,8,10
1,0,un,47.0,15,699,96,76,1,1,9,1
1,0,E,30.0,124,752,49,49,1,1,9,2
1,0,Hoe,31.0,180,762,208,119,1,1,9,3
1,0,7,18.0,426,867,27,13,1,1,9,4
1,0,LA,96.0,536,903,60,65,1,1,9,5
1,0,TOS,96.0,675,966,96,37,1,1,9,6
1,0,RAL,96.0,830,1017,78,68,1,1,9,7
1,0,-,18.0,1149,1147,30,28,1,1,9,8
1,0,:,41.0,6,925,14,40,1,1,10,1
1,0,NS,39.0,31,934,336,155,1,1,10,2
1,0,-,82.0,457,1093,14,16,1,1,10,3
1,0,E,94.0,610,1172,3,3,1,1,10,4
1,0,DEL,95.0,651,1188,89,36,1,1,10,5
1,0,20,96.0,756,1189,50,35,1,1,10,6
1,0,tu,34.0,862,1273,173,77,1,1,10,7
1,0,|,84.0,1158,1372,2,13,1,1,10,8
1,0,E,26.0,6,967,112,68,1,1,11,1
1,0,7,0.0,129,1001,44,66,1,1,11,2
1,0,cay,25.0,180,1021,144,98,1,1,11,3
1,0,E,45.0,330,1087,57,41,1,1,11,4
1,0,RE,96.0,564,1176,69,49,1,1,11,5
1,0,“e,52.0,905,1306,3,15,1,1,11,6
1,0,E,49.0,1025,1350,24,18,1,1,11,7
1,0,E,10.0,9,986,103,134,1,1,12,1
1,0,ED,31.0,123,1044,265,132,1,1,12,2
1,0,TIEMB,91.0,423,1189,143,36,1,1,12,3
1,0,o,50.0,825,1345,203,79,1,1,12,4
1,0,ee,42.0,6,1130,41,41,1,1,13,1
1,0,a,17.0,56,1143,280,136,1,1,13,2
1,0,o,31.0,354,1276,37,22,1,1,13,3
1,0,inistrativo,45.0,543,1344,79,47,1,1,13,4
1,0,Muri,65.0,633,1372,37,15,1,1,13,5
1,0,E,46.0,915,1494,121,35,1,1,13,6
1,0,E.,12.0,1054,1548,85,15,1,1,13,7
2,90,Pe,25.0,0,57,26,5,1,1,1,1
2,90,eat,43.0,56,51,16,26,1,1,1,2
2,90,a,39.0,82,60,5,3,1,1,1,3
2,90,ot,30.0,101,51,8,26,1,1,1,4
2,90,A,22.0,114,58,27,12,1,1,1,5
2,90,Ices,18.0,192,62,24,6,1,1,1,6
2,90,E,32.0,231,62,179,18,1,1,1,7
2,90,ig,22.0,347,58,18,30,1,1,1,8
2,90,ee,27.0,379,58,18,30,1,1,1,9
2,90,ee,28.0,421,70,26,7,1,1,1,10
2,90,ALTE,25.0,442,58,35,30,1,1,1,11
2,90,Pt,9.0,492,76,45,7,1,1,1,12
2,90,RDA,23.0,574,77,46,7,1,1,1,13
2,90,dele,1.0,641,71,107,26,1,1,1,14
2,90,med,20.0,762,89,31,1,1,1,1,15
2,90,eee,34.0,824,84,368,21,1,1,1,16
2,90,acia,44.0,1208,97,118,15,1,1,1,17
2,90,a,57.0,1364,101,9,4,1,1,1,18
2,90,=,68.0,1417,110,25,3,1,1,1,19
2,90,he,28.0,1514,111,52,6,1,1,1,20
2,90,E,15.0,0,115,110,15,1,1,2,1
2,90,E,31.0,331,125,317,24,1,1,2,2
2,90,EE,45.0,1024,139,344,29,1,1,2,3
2,90,ee,31.0,1382,149,184,28,1,1,2,4
2,90,E,21.0,0,153,138,23,1,1,3,1
2,90,O...,37.0,178,159,251,29,1,1,3,2
2,90,e,24.0,316,163,328,43,1,1,3,3
2,90,E,32.0,779,180,579,44,1,1,3,4
2,90,E,34.0,1363,191,121,39,1,1,3,5
2,90,E,29.0,1493,201,72,40,1,1,3,6
2,90,EE,44.0,0,189,31,16,1,1,4,1
2,90,E,58.0,115,175,58,34,1,1,4,2
2,90,eed,38.0,182,196,43,7,1,1,4,3
2,90,des,38.0,232,184,206,42,1,1,4,4
2,90,a,27.0,727,214,631,49,1,1,4,5
2,90,ves,34.0,1363,228,51,34,1,1,4,6
2,90,ES.,39.0,1425,223,55,37,1,1,4,7
2,90,fone,23.0,1492,238,73,27,1,1,4,8
2,90,mE,27.0,0,263,142,18,1,1,5,1
2,90,sz,36.0,152,268,42,19,1,1,5,2
2,90,if,44.0,206,264,19,23,1,1,5,3
2,90,PEE,23.0,229,268,71,29,1,1,5,4
2,90,es,36.0,354,268,37,29,1,1,5,5
2,90,ee,38.0,410,275,46,17,1,1,5,6
2,90,gies,27.0,482,278,67,20,1,1,5,7
2,90,eR,6.0,557,283,60,15,1,1,5,8
2,90,RN,37.0,676,284,67,20,1,1,5,9
2,90,a,27.0,766,287,80,15,1,1,5,10
2,90,E,33.0,851,293,61,12,1,1,5,11
2,90,ALE,25.0,921,293,153,22,1,1,5,12
2,90,a,26.0,1132,299,96,17,1,1,5,13
2,90,E,40.0,1309,305,36,18,1,1,5,14
2,90,Ta,31.0,1361,311,75,16,1,1,5,15
2,90,oF,29.0,1554,324,12,7,1,1,5,16
2,90,TT,18.0,0,270,33,35,1,1,6,1
2,90,ETA,15.0,46,279,99,22,1,1,6,2
2,90,E,73.0,160,278,55,30,1,1,6,3
2,90,ÁS,29.0,223,283,23,21,1,1,6,4
2,90,E,53.0,259,283,34,26,1,1,6,5
2,90,e,18.0,339,287,44,26,1,1,6,6
2,90,TA,11.0,442,286,84,29,1,1,6,7
2,90,TAME,17.0,592,299,149,21,1,1,6,8
2,90,y.,45.0,762,303,17,2,1,1,6,9
2,90,EXTERNO,8.0,778,300,190,29,1,1,6,10
2,90,e,21.0,998,317,128,19,1,1,6,11
2,90,RA,19.0,1126,318,344,29,1,1,6,12
2,90,ia,41.0,1475,328,91,22,1,1,6,13
2,90,ES,34.0,178,561,37,14,1,1,7,1
2,90,Ep,47.0,178,571,36,26,1,1,8,1
2,90,Ww.,49.0,736,575,100,40,1,1,8,2
2,90,m,90.0,892,582,62,39,1,1,8,3
2,90,e,62.0,178,619,37,17,1,1,9,1
2,90,(op),36.0,901,627,54,41,1,1,9,2
2,90,as,36.0,178,636,34,19,1,1,10,1
2,90,-,35.0,793,655,2,3,1,1,10,2
2,90,es,57.0,178,668,38,17,1,1,11,1
2,90,oe,23.0,178,678,38,22,1,1,12,1
2,90,.,0.0,0,695,1,3,1,1,13,1
2,90,2,78.0,200,707,16,12,1,1,13,2
2,90,E,81.0,200,733,15,14,1,1,14,1
2,90,a,35.0,179,780,3,3,1,1,15,1
2,90,es,19.0,200,776,45,22,1,1,15,2
2,90,-,68.0,362,799,5,2,1,1,15,3
2,90,o,13.0,490,794,45,15,1,1,15,4
2,90,de,51.0,779,798,32,9,1,1,15,5
2,90,.,51.0,1028,806,3,3,1,1,15,6
2,90,.,47.0,1433,835,4,2,1,1,15,7
2,90,E,60.0,179,795,45,25,1,1,16,1
2,90,e),47.0,736,821,53,34,1,1,16,2
2,90,-,40.0,171,837,4,2,1,1,17,1
2,90,a,46.0,305,842,13,3,1,1,17,2
2,90,te,68.0,1072,869,15,5,1,1,17,3
2,90,ene,35.0,1142,872,50,5,1,1,17,4
2,90,Eo,56.0,1347,872,92,6,1,1,17,5
2,90,Dott,38.0,201,861,51,16,1,1,18,1
2,90,cs,16.0,278,872,14,4,1,1,18,2
2,90,mee,29.0,307,857,36,33,1,1,18,3
2,90,a,9.0,436,871,22,6,1,1,18,4
2,90,DTS,47.0,510,872,113,5,1,1,18,5
2,90,a,24.0,893,898,48,3,1,1,18,6
2,90,:,49.0,993,898,3,3,1,1,18,7
2,90,-,33.0,1070,899,10,2,1,1,18,8
2,90,Tm,42.0,1162,898,85,13,1,1,18,9
2,90,=>,12.0,1412,909,58,4,1,1,18,10
2,90,-,23.0,1551,909,11,2,1,1,18,11
19,90,O,44.0,0,57,172,14,1,1,1,1
19,90,ET,23.0,198,60,27,12,1,1,1,2
19,90,a,40.0,280,59,10,11,1,1,1,3
19,90,e,23.0,302,61,1,3,1,1,1,4
19,90,e,39.0,335,60,14,5,1,1,1,5
19,90,ato,4.0,391,53,32,29,1,1,1,6
19,90,AE,20.0,432,60,34,12,1,1,1,7
19,90,sd,19.0,490,61,35,11,1,1,1,8
19,90,e,6.0,548,61,3,11,1,1,1,9
19,90,A,20.0,575,63,13,9,1,1,1,10
19,90,ue,32.0,613,62,18,10,1,1,1,11
19,90,soez,0.0,646,64,15,4,1,1,1,12
19,90,A,23.0,758,62,54,11,1,1,1,13
19,90,a,15.0,828,64,21,9,1,1,1,14
19,90,An,34.0,862,64,52,10,1,1,1,15
19,90,e,19.0,957,63,1,6,1,1,1,16
19,90,A,28.0,986,66,1,9,1,1,1,17
19,90,o,28.0,982,63,100,13,1,1,1,18
19,90,de,47.0,1085,53,10,29,1,1,1,19
19,90,ED,9.0,1088,65,41,10,1,1,1,20
19,90,mee,40.0,1140,64,78,11,1,1,1,21
19,90,je,6.0,1218,65,17,10,1,1,1,22
19,90,neon,26.0,1234,64,115,12,1,1,1,23
19,90,Te,18.0,1361,64,47,12,1,1,1,24
19,90,ma,39.0,1416,66,18,9,1,1,1,25
19,90,a,7.0,1437,66,30,9,1,1,1,26
19,90,ene,17.0,1480,65,82,12,1,1,1,27
19,90,ES,27.0,1544,53,20,29,1,1,1,28
19,90,O,41.0,0,68,101,14,1,1,2,1
19,90,e,31.0,101,69,324,27,1,1,2,2
19,90,a,15.0,373,60,48,40,1,1,2,3
19,90,A,9.0,526,67,84,21,1,1,2,4
19,90,e,14.0,723,75,19,12,1,1,2,5
19,90,A,18.0,800,74,104,14,1,1,2,6
19,90,Ea,38.0,1142,76,237,14,1,1,2,7
19,90,a,12.0,0,88,47,9,1,1,3,1
19,90,See,7.0,32,82,86,14,1,1,3,2
19,90,SM,57.0,118,85,9,11,1,1,3,3
19,90,VAD,23.0,143,85,19,11,1,1,3,4
19,90,EA,37.0,184,83,29,14,1,1,3,5
19,90,ee,25.0,225,78,18,26,1,1,3,6
19,90,RE,13.0,403,96,30,2,1,1,3,7
19,90,y,22.0,535,88,1,10,1,1,3,8
19,90,er,41.0,592,78,6,26,1,1,3,9
19,90,hr,27.0,602,78,18,26,1,1,3,10
19,90,em,38.0,636,94,7,3,1,1,3,11
19,90,E,29.0,765,91,3,1,1,1,3,12
19,90,ebm,38.0,803,78,47,26,1,1,3,13
19,90,ay,25.0,864,86,69,13,1,1,3,14
19,90,E,14.0,936,82,39,33,1,1,3,15
19,90,a,10.0,1051,86,89,14,1,1,3,16
19,90,oe,39.0,1216,82,20,33,1,1,3,17
19,90,een,15.0,1252,82,83,33,1,1,3,18
19,90,ee,24.0,1357,91,98,14,1,1,3,19
19,90,ne,23.0,1442,88,119,15,1,1,3,20
19,90,TC,24.0,0,84,209,27,1,1,4,1
19,90,ALTO,2.0,211,82,108,37,1,1,4,2
19,90,SER,49.0,403,97,53,14,1,1,4,3
19,90,E,43.0,512,94,60,17,1,1,4,4
19,90,e,7.0,645,98,55,14,1,1,4,5
19,90,ee,25.0,940,89,189,25,1,1,4,6
19,90,aS,7.0,1155,100,43,14,1,1,4,7
19,90,E,0.0,1266,100,52,15,1,1,4,8
19,90,MEE,25.0,1333,97,119,17,1,1,4,9
19,90,nt,18.0,1499,101,63,14,1,1,4,10
19,90,So,13.0,0,123,18,30,1,1,5,1
19,90,Se,10.0,27,123,8,30,1,1,5,2
19,90,Gee,25.0,39,130,33,12,1,1,5,3
19,90,CE»,14.0,85,123,20,30,1,1,5,4
19,90,SUNPROCESO,51.0,111,123,79,30,1,1,5,5
19,90,DE,81.0,197,132,16,11,1,1,5,6
19,90,SEGUIMIENTO:,80.0,220,123,83,30,1,1,5,7
19,90,MANEJO,35.0,310,123,44,30,1,1,5,8
19,90,-CONTROLERES,0.0,367,123,93,30,1,1,5,9
19,90,USDES],0.0,465,123,43,30,1,1,5,10
19,90,ALT,22.0,512,131,41,16,1,1,5,11
19,90,sin,15.0,572,132,63,10,1,1,5,12
19,90,o,42.0,652,132,11,15,1,1,5,13
19,90,o,32.0,680,132,13,11,1,1,5,14
19,90,As,9.0,702,123,13,30,1,1,5,15
19,90,AR,29.0,727,132,25,11,1,1,5,16
19,90,mE,28.0,775,133,21,10,1,1,5,17
19,90,mt,25.0,847,123,16,30,1,1,5,18
19,90,EIN,20.0,828,127,188,19,1,1,5,19
19,90,REA.,6.0,950,123,35,30,1,1,5,20
19,90,OS,58.0,992,123,16,30,1,1,5,21
19,90,DL,5.0,1013,134,86,11,1,1,5,22
19,90,EA,5.0,1045,123,15,30,1,1,5,23
19,90,E,25.0,1070,123,8,30,1,1,5,24
19,90,DDD,33.0,1094,134,50,11,1,1,5,25
19,90,eT,33.0,1145,134,25,13,1,1,5,26
19,90,Sue,4.0,1197,123,21,30,1,1,5,27
19,90,ad,52.0,1232,135,26,11,1,1,5,28
19,90,e,17.0,1275,134,18,12,1,1,5,29
19,90,TNA,20.0,1302,134,44,14,1,1,5,30
19,90,ESA,43.0,1352,135,43,10,1,1,5,31
19,90,A,35.0,1412,134,31,14,1,1,5,32
19,90,A,19.0,1475,135,13,13,1,1,5,33
19,90,RNE,8.0,1490,135,74,14,1,1,5,34
19,90,aS,18.0,0,134,22,29,1,1,6,1
19,90,Sa,15.0,31,139,18,10,1,1,6,2
19,90,Tae,8.0,58,134,20,29,1,1,6,3
19,90,MESUPUESTO.YEJECUCIONEE,17.0,90,139,180,20,1,1,6,4
19,90,NCRESOS,42.0,279,140,81,8,1,1,6,5
19,90,ELRTICME,0.0,375,143,39,5,1,1,6,6
19,90,RE,75.0,432,134,13,29,1,1,6,7
19,90,ZO,20.0,452,144,13,4,1,1,6,8
19,90,EU,16.0,520,143,96,10,1,1,6,9
19,90,A,15.0,625,143,5,8,1,1,6,10
19,90,TECATE,10.0,645,142,288,13,1,1,6,11
19,90,e,26.0,896,134,35,29,1,1,6,12
19,90,CL,16.0,940,154,34,1,1,1,6,13
19,90,et,18.0,981,143,32,10,1,1,6,14
19,90,TD,24.0,1035,145,29,9,1,1,6,15
19,90,TE,23.0,1084,150,45,6,1,1,6,16
19,90,ot,24.0,1215,146,13,10,1,1,6,17
19,90,o,2.0,1233,146,5,9,1,1,6,18
19,90,a,23.0,1251,146,5,9,1,1,6,19
19,90,a,33.0,1278,146,8,10,1,1,6,20
19,90,e,27.0,1307,146,26,8,1,1,6,21
19,90,noi,0.0,1367,134,68,29,1,1,6,22
19,90,in,20.0,1454,146,17,12,1,1,6,23
19,90,te,36.0,1481,146,13,4,1,1,6,24
19,90,pit,14.0,1524,147,17,10,1,1,6,25
19,90,Stone,8.0,0,147,94,11,1,1,7,1
19,90,SRNESUP,0.0,107,154,51,4,1,1,7,2
19,90,ESTO.,0.0,162,151,42,5,1,1,7,3
19,90,VETECUCION,57.0,216,157,37,3,1,1,7,4
19,90,DE,45.0,285,148,8,10,1,1,7,5
19,90,INGRESOS,73.0,301,146,63,12,1,1,7,6
19,90,SEPTIEMBRE,19.0,370,141,75,26,1,1,7,7
19,90,2020,81.0,450,141,23,26,1,1,7,8
19,90,07,19.0,482,150,17,12,1,1,7,9
19,90,Pate,3.0,510,158,2,2,1,1,7,10
19,90,sos,13.0,523,150,51,12,1,1,7,11
19,90,e,12.0,580,147,8,13,1,1,7,12
19,90,Ea,20.0,595,141,12,26,1,1,7,13
19,90,nant,25.0,634,150,14,7,1,1,7,14
19,90,ee,21.0,662,151,24,7,1,1,7,15
19,90,tes,10.0,700,159,6,3,1,1,7,16
19,90,Ea,25.0,764,153,72,10,1,1,7,17
19,90,eee,11.0,853,149,49,13,1,1,7,18
19,90,tie,25.0,911,143,68,21,1,1,7,19
19,90,ee,36.0,960,139,23,29,1,1,7,20
19,90,ua,29.0,999,143,188,29,1,1,7,21
19,90,Recent,12.0,1206,151,83,14,1,1,7,22
19,90,EE,50.0,1330,143,46,27,1,1,7,23
19,90,ENT,30.0,1404,151,95,15,1,1,7,24
19,90,eae,0.0,1501,156,61,10,1,1,7,25
19,90,==,44.0,0,154,110,24,1,1,8,1
19,90,Cra,5.0,126,157,55,14,1,1,8,2
19,90,TEN,19.0,192,158,64,2,1,1,8,3
19,90,sE,0.0,264,148,25,19,1,1,8,4
19,90,Ea,24.0,340,145,135,36,1,1,8,5
19,90,ee,27.0,601,143,93,32,1,1,8,6
19,90,E,21.0,681,143,293,32,1,1,8,7
19,90,rae,23.0,987,154,31,18,1,1,8,8
19,90,Si,17.0,1052,160,53,13,1,1,8,9
19,90,E,27.0,1189,151,32,22,1,1,8,10
19,90,A,22.0,1237,153,27,21,1,1,8,11
19,90,eee,13.0,1342,154,51,20,1,1,8,12
19,90,eet,26.0,1421,160,66,13,1,1,8,13
19,90,es,28.0,1478,140,84,34,1,1,8,14
19,90,Srp,10.0,0,160,126,23,1,1,9,1
19,90,ie,16.0,90,156,29,33,1,1,9,2
19,90,NS,12.0,140,172,17,6,1,1,9,3
19,90,ay,21.0,173,172,23,11,1,1,9,4
19,90,ar,33.0,217,172,14,7,1,1,9,5
19,90,taper,6.0,230,161,103,19,1,1,9,6
19,90,Ao,29.0,330,166,125,15,1,1,9,7
19,90,ESE,31.0,460,175,78,11,1,1,9,8
19,90,ds,25.0,549,175,37,11,1,1,9,9
19,90,ee,18.0,599,175,31,8,1,1,9,10
19,90,A,18.0,636,177,23,5,1,1,9,11
19,90,A,23.0,687,176,28,11,1,1,9,12
19,90,ee,27.0,744,176,64,8,1,1,9,13
19,90,e,37.0,851,176,67,13,1,1,9,14
19,90,e,35.0,925,177,79,11,1,1,9,15
19,90,IE,40.0,1013,174,220,17,1,1,9,16
19,90,E,38.0,1135,165,35,31,1,1,9,17
19,90,A,35.0,1182,165,47,31,1,1,9,18
19,90,Me,17.0,1207,170,268,20,1,1,9,19
19,90,e,32.0,1422,165,22,31,1,1,9,20
19,90,a,21.0,1471,172,91,20,1,1,9,21
19,90,CENTRO,37.0,0,199,160,9,1,1,10,1
19,90,I,29.0,172,202,7,6,1,1,10,2
19,90,ee,30.0,210,196,38,10,1,1,10,3
19,90,=,92.0,334,206,13,2,1,1,10,4
19,90,EA,16.0,386,197,132,11,1,1,10,5
19,90,Cn,42.0,543,203,43,7,1,1,10,6
19,90,Trae,31.0,721,199,85,10,1,1,10,7
19,90,=,26.0,870,202,2,2,1,1,10,8
19,90,E,29.0,935,199,65,11,1,1,10,9
19,90,RE,8.0,1003,191,17,28,1,1,10,10
19,90,SURUES,0.0,1038,200,43,15,1,1,10,11
19,90,ae,25.0,1078,191,17,28,1,1,10,12
19,90,SE,27.0,1101,191,12,28,1,1,10,13
19,90,aa,44.0,1122,206,11,6,1,1,10,14
19,90,OIE,33.0,1170,206,3,2,1,1,10,15
19,90,O.,43.0,1238,195,68,16,1,1,10,16
19,90,=,85.0,1356,201,12,10,1,1,10,17
19,90,EOS,22.0,1439,202,110,15,1,1,10,18
19,90,Ue,42.0,0,193,160,30,1,1,11,1
19,90,E,37.0,171,194,237,38,1,1,11,2
19,90,==,27.0,413,191,109,37,1,1,11,3
19,90,=a,13.0,504,187,36,52,1,1,11,4
19,90,e,26.0,545,199,95,27,1,1,11,5
19,90,EE,23.0,649,192,232,44,1,1,11,6
19,90,Ke,46.0,815,203,11,34,1,1,11,7
19,90,==,53.0,873,194,98,43,1,1,11,8
19,90,E,42.0,972,194,82,44,1,1,11,9
19,90,E,28.0,1054,200,174,37,1,1,11,10
19,90,E,47.0,1238,211,33,27,1,1,11,11
19,90,UN,43.0,1282,206,87,24,1,1,11,12
19,90,LI,34.0,1399,225,23,5,1,1,11,13
19,90,E,5.0,1452,214,27,19,1,1,11,14
19,90,e,50.0,1472,215,90,16,1,1,11,15
19,90,TEC,21.0,0,221,152,23,1,1,12,1
19,90,E,22.0,176,222,80,23,1,1,12,2
19,90,a,0.0,288,223,28,22,1,1,12,3
19,90,E,14.0,369,222,63,12,1,1,12,4
19,90,E,33.0,546,227,41,6,1,1,12,5
19,90,A,36.0,669,223,51,13,1,1,12,6
19,90,O,26.0,720,221,168,15,1,1,12,7
19,90,E,19.0,893,224,146,13,1,1,12,8
19,90,e,44.0,1191,219,181,19,1,1,12,9
19,90,E,20.0,1381,227,32,11,1,1,12,10
19,90,NE,27.0,1417,228,134,17,1,1,12,11
19,90,ENE,36.0,0,235,103,9,1,1,13,1
19,90,as,54.0,133,236,26,10,1,1,13,2
19,90,di,34.0,170,236,5,9,1,1,13,3
19,90,2407,48.0,204,236,14,8,1,1,13,4
19,90,==,14.0,237,235,16,7,1,1,13,5
19,90,CN!,46.0,264,237,19,10,1,1,13,6
19,90,NA,26.0,359,236,44,13,1,1,13,7
19,90,E,27.0,409,239,3,8,1,1,13,8
19,90,oe,44.0,424,237,22,12,1,1,13,9
19,90,mara,28.0,446,237,78,12,1,1,13,10
19,90,"|1.1.02.0300221,00",18.0,543,239,84,9,1,1,13,11
19,90,+.,33.0,643,232,11,23,1,1,13,12
19,90,vir,11.0,652,238,34,12,1,1,13,13
19,90,Hi,22.0,693,242,1,3,1,1,13,14
19,90,liga,83.0,752,242,1,6,1,1,13,15
19,90,Naciona!,83.0,777,242,31,6,1,1,13,16
19,90,Conv,9.0,886,240,31,11,1,1,13,17
19,90,TA,14.0,949,242,18,9,1,1,13,18
19,90,TA,34.0,974,240,117,12,1,1,13,19
19,90,CEI,47.0,1112,240,107,12,1,1,13,20
19,90,AE,45.0,1196,235,25,23,1,1,13,21
19,90,em,29.0,1242,241,53,12,1,1,13,22
19,90,AE,25.0,1301,241,29,9,1,1,13,23
19,90,MI,34.0,1382,240,50,11,1,1,13,24
19,90,ES,28.0,1442,239,108,15,1,1,13,25
19,90,o,29.0,0,259,100,22,1,1,14,1
19,90,Roe,5.0,115,253,108,46,1,1,14,2
19,90,a,32.0,245,262,21,10,1,1,14,3
19,90,BO,46.0,275,263,26,10,1,1,14,4
19,90,aralleronsla,0.0,308,256,66,30,1,1,14,5
19,90,Malaria,17.0,381,256,40,30,1,1,14,6
19,90,TOU,17.0,428,256,16,30,1,1,14,7
19,90,e,15.0,458,264,80,18,1,1,14,8
19,90,[ET,7.0,543,265,144,21,1,1,14,9
19,90,2,0.0,632,259,13,31,1,1,14,10
19,90,REC,26.0,660,259,22,31,1,1,14,11
19,90,[ME,45.0,691,259,22,31,1,1,14,12
19,90,Gacige,0.0,735,259,29,31,1,1,14,13
19,90,Waele,0.0,771,259,55,31,1,1,14,14
19,90,Euro,6.0,830,259,48,31,1,1,14,15
19,90,CON,41.0,887,259,25,31,1,1,14,16
19,90,as,33.0,918,267,45,12,1,1,14,17
19,90,[aa,33.0,970,259,76,31,1,1,14,18
19,90,NE,35.0,1109,268,126,12,1,1,14,19
19,90,[sz,40.0,1239,268,195,20,1,1,14,20
19,90,E,36.0,1442,264,122,24,1,1,14,21
19,90,Ellie,25.0,0,299,104,13,1,1,15,1
19,90,a,25.0,141,296,18,20,1,1,15,2
19,90,|,46.0,165,292,6,36,1,1,15,3
19,90,DEE,18.0,201,292,57,36,1,1,15,4
19,90,ESE,39.0,306,292,63,36,1,1,15,5
19,90,O,46.0,381,298,30,21,1,1,15,6
19,90,O,35.0,468,292,42,36,1,1,15,7
19,90,ST,38.0,543,292,15,36,1,1,15,8
19,90,OZ,26.0,564,292,12,36,1,1,15,9
19,90,OS,26.0,582,292,9,36,1,1,15,10
19,90,E,38.0,627,302,30,17,1,1,15,11
19,90,CN,26.0,669,292,44,36,1,1,15,12
19,90,DUDE,32.0,709,303,260,17,1,1,15,13
19,90,e,14.0,897,292,21,36,1,1,15,14
19,90,Ep,18.0,973,304,49,16,1,1,15,15
19,90,MIL,47.0,1053,305,51,14,1,1,15,16
19,90,AOL,24.0,1108,303,264,20,1,1,15,17
19,90,e,44.0,1284,292,30,36,1,1,15,18
19,90,MEN,32.0,1326,292,36,36,1,1,15,19
19,90,PU,23.0,1373,303,63,19,1,1,15,20
19,90,set,21.0,1455,292,20,36,1,1,15,21
19,90,SacseeTie,0.0,1476,305,88,18,1,1,15,22
19,90,iS,0.0,1542,292,21,36,1,1,15,23
19,90,.,64.0,0,325,4,2,1,1,16,1
19,90,7,33.0,43,320,5,2,1,1,16,2
19,90,bad,40.0,97,313,75,29,1,1,16,3
19,90,Safin,26.0,188,313,120,29,1,1,16,4
19,90,¡Sm,0.0,336,313,30,29,1,1,16,5
19,90,ELO:,22.0,387,313,58,29,1,1,16,6
19,90,ah,42.0,449,313,13,29,1,1,16,7
19,90,a,29.0,469,313,8,29,1,1,16,8
